Street_minus_dir,County,State,Latitude,Longitude,Total_Severity_Score,Night_Severity_Score,Night_Accident_Count,Night_SevScore_Ratio
I-95,Southeastern Connecticut,CT,41.376884530206326,-71.99479291184306,546,170,70,0.31135531135531136
I-35,Wyandotte,KS,39.05844708899434,-94.63160350589534,1846,562,226,0.30444203683640303
I-94,Dunn,WI,44.90535953540394,-91.91377041609105,572,186,68,0.32517482517482516
I-40,Quay,NM,35.1398819315785,-103.57710298328726,172,54,17,0.313953488372093
I-85,Oconee,SC,34.49494644256475,-83.00590055409945,948,264,96,0.27848101265822783
I-35,Dakota,MN,44.68245348293384,-93.29073551781053,2879,1082,441,0.3758249392150052
I-5,Jackson,OR,42.26252267890804,-122.82365666439352,9609,3747,1758,0.3899469247580393
I-84,Box Elder,UT,41.78948603491482,-112.37706267794668,1482,660,286,0.44534412955465585
I-80,Cass,IA,41.49720143941352,-94.94766774528098,1056,474,161,0.44886363636363635
I-64,Wayne,IL,38.266019,-88.45775706666667,56,24,6,0.42857142857142855
I-65,Clinton,IN,40.24538483199566,-86.6357379714371,414,116,35,0.28019323671497587
I-35,Jackson,MO,39.09243627673298,-94.5888139095302,4049,1142,413,0.28204494937021485
I-20,Rankin,MS,32.27557509376019,-90.09561007021922,1612,368,147,0.228287841191067
I-10,Orleans,LA,30.00211029750522,-90.03631609282914,14469,5432,2058,0.3754233188195452
I-95,Somerset,ME,44.70213025490196,-69.48480711764707,136,38,14,0.27941176470588236
I-85,Davidson,NC,35.79837577348329,-80.22738781433638,1339,421,146,0.3144137415982076
I-40,Torrance,NM,35.00753619142144,-105.81580890086497,94,40,15,0.425531914893617
I-70,Callaway,MO,38.93673055143511,-91.88616762220917,306,122,51,0.39869281045751637
CA-99,Sutter,CA,38.96504952575041,-121.58582707833787,142,84,30,0.5915492957746479
I-80,Clinton,PA,41.04960027401297,-77.32905117088949,1516,730,266,0.4815303430079156
I-5,Lane,OR,43.97887751262329,-123.03866914545252,5210,2014,923,0.38656429942418424
I-70,Wayne,IN,39.85711192617834,-85.00357898724901,1032,338,122,0.32751937984496127
I-70,Jefferson,CO,39.75068475652614,-105.16328935708067,6738,2055,649,0.304986642920748
I-10,Pima,AZ,32.23213297224428,-110.98228184174711,4151,1175,451,0.28306432185015656
I-20,Martin,TX,32.122193971,-101.818251647,76,28,8,0.3684210526315789
I-65,Davidson,TN,36.179282276907905,-86.76597560468294,19444,5447,1942,0.2801378317218679
I-65,Shelby,AL,33.22469225959956,-86.77977672947506,4118,963,348,0.2338513841670714
I-40,Wake,NC,35.762935266031114,-78.67466969063047,21776,5896,2278,0.27075679647318146
I-40,Forsyth,NC,36.06324239018457,-80.22810616283729,2951,584,191,0.19789901728227718
I-64,Henrico,VA,37.58198948653203,-77.45062434650478,8923,2873,1044,0.3219769135940827
I-20,St Clair,AL,33.58991511030652,-86.3808156009616,233,70,31,0.30042918454935624
I-40,Pulaski,AR,34.80604330017369,-92.26695228967657,1724,690,305,0.40023201856148494
I-75,McMinn,TN,35.4155659123583,-84.69464786541656,1134,404,155,0.3562610229276896
I-40,Benton,TN,35.8671631046366,-87.9905904205649,174,58,22,0.3333333333333333
I-64,Covington,VA,37.77360379487179,-79.98771415384616,136,32,6,0.23529411764705882
I-75,Cheboygan,MI,45.50942957848621,-84.62494492405213,128,8,3,0.0625
I-80,Hall,NE,40.79317164864866,-98.4722178108108,144,36,10,0.25
I-20,Howard,TX,32.25362604527778,-101.45160009249999,134,56,18,0.417910447761194
I-10,St Martin,LA,30.316182877142815,-91.82892201953902,228,134,48,0.5877192982456141
I-70,Emery,UT,38.886484228833396,-110.71514578662817,859,313,134,0.36437718277066355
I-64,Norfolk,VA,36.90384528145454,-76.23729612152158,14200,4476,1629,0.3152112676056338
I-95,Rockingham,NH,43.00184930633803,-70.83186615140845,792,236,85,0.29797979797979796
I-85,Petersburg,VA,37.20667775464685,-77.41302769144981,718,292,111,0.40668523676880225
I-15,Davis,UT,40.99394131901386,-111.94163156302267,12192,3645,1468,0.2989665354330709
I-64,Newport News,VA,37.14507153827916,-76.52080292558836,4045,1242,413,0.30704573547589614
I-80,York,NE,40.82153205016051,-97.5993242499339,244,118,49,0.48360655737704916
I-90,McHenry,IL,42.18589344105386,-88.64184789757628,180,92,33,0.5111111111111111
I-64,Hampton (City),VA,37.049594484301096,-76.40477067397381,512,198,84,0.38671875
I-90,Rock,MN,43.630089180028676,-96.21890968977436,124,74,28,0.5967741935483871
I-75,Whitfield,GA,34.743558385929454,-85.0016565647258,558,206,58,0.36917562724014336
I-5,Clark,WA,45.71368051325149,-122.67291407735088,2881,1098,393,0.3811176674765706
I-10,Hudspeth,TX,31.210502773440325,-105.55385766257706,200,56,18,0.28
I-90,Shoshone,ID,47.48064488834712,-115.86069487877135,436,146,59,0.3348623853211009
I-10,Luna,NM,32.253232213751126,-107.80063816368161,234,70,28,0.29914529914529914
I-35,Carter,OK,34.215861652173906,-97.15920899999998,92,26,8,0.2826086956521739
US-101,San Luis Obispo,CA,35.1759188582869,-120.54109386370959,1825,651,315,0.3567123287671233
I-94,Dane,WI,43.11980149016509,-89.19425923069099,771,234,87,0.3035019455252918
I-5,Douglas,OR,43.206260966618956,-123.3125400139528,9160,3744,1788,0.40873362445414846
I-64,Augusta,VA,38.05350994772386,-79.05225082503868,4180,1264,474,0.30239234449760766
I-40,Haywood,NC,35.63225445386143,-82.96414735092146,2962,1011,380,0.34132343011478733
I-5,Kings,CA,35.94462580024685,-119.92856427583749,1012,403,188,0.39822134387351776
I-90,Oneida,NY,43.12365834367012,-75.41342236049255,1906,828,345,0.43441762854144805
I-95,Western Connecticut,CT,41.09409452426266,-73.45273147782937,18,12,6,0.6666666666666666
I-40,Apache,AZ,35.20644206381976,-109.38509602184813,1421,572,218,0.40253342716396906
I-10,Calcasieu,LA,30.220371231364453,-93.30816385864708,3472,974,313,0.2805299539170507
I-95,St. Johns,FL,29.91808053311826,-81.42353039662012,6259,2103,757,0.33599616552164885
I-75,Rockcastle,KY,37.37156905031476,-84.31156750634204,156,28,9,0.1794871794871795
I-80,Northumberland,PA,41.041164961428734,-76.8232904265219,720,318,76,0.44166666666666665
CA-99,Kern,CA,35.386415982568444,-119.07146625397755,9964,3972,1904,0.3986350863107186
I-20,Richland,SC,34.06459679794089,-80.9965145975895,12155,2759,978,0.2269847799259564
I-94,Washington,MN,44.94994886719091,-92.90674183335433,2858,974,424,0.34079776067179846
I-64,Albemarle,VA,38.0271021546755,-78.58669682305913,5122,1200,452,0.23428348301444749
I-40,Loudon,TN,35.871807175404726,-84.28553569408516,522,104,33,0.19923371647509577
I-94,Douglas,MN,45.89429000269537,-95.46172773017088,2150,1120,544,0.5209302325581395
I-20,Mitchell,TX,32.368851625208336,-100.96980063416667,178,64,16,0.3595505617977528
I-10,Baker,FL,30.259823005200726,-82.18951421082623,506,156,61,0.308300395256917
I-70,Clear Creek,CO,39.72191959085821,-105.67454244993404,3448,1120,368,0.3248259860788863
I-40,Custer,OK,35.521666833333335,-98.78455133333334,24,2,1,0.08333333333333333
I-70,Montgomery,MO,38.88472808028858,-91.44829513739509,548,198,70,0.3613138686131387
I-65,Marion,IN,39.76833899281222,-86.15716536561091,11205,3754,1283,0.335029004908523
I-64,Fayette,WV,37.95968760735204,-81.28856851558957,264,78,39,0.29545454545454547
I-80,Carbon,PA,41.06548516878831,-75.70973179252884,444,232,64,0.5225225225225225
I-40,McKinley,NM,35.44730652064132,-108.52343574734992,760,312,133,0.4105263157894737
I-20,Tuscaloosa,AL,33.17180946961832,-87.42862055856553,3768,1447,552,0.38402335456475584
I-95,Nash,NC,35.973972458951614,-77.88488675067025,1033,294,99,0.2846079380445305
I-35,Harrison,MO,40.38427483321458,-93.98516766916343,100,30,8,0.3
I-15,Utah,UT,40.271330424182786,-111.75828334169225,15958,4669,1895,0.2925805238751723
I-75,Loudon,TN,35.80050839699907,-84.32087821002442,502,172,55,0.3426294820717131
I-95,Middlesex,NJ,40.30886052777778,-74.49186011111112,98,22,10,0.22448979591836735
I-80,Steuben,IN,41.720609276595745,-84.98239072340425,200,102,22,0.51
I-64,Waynesboro,VA,38.054458496062985,-78.92346864566927,366,116,41,0.31693989071038253
I-64,Woodford,KY,38.16110497070648,-84.69267684169937,66,28,5,0.42424242424242425
I-95,Marlboro,SC,34.299720846153846,-79.63370976923076,30,8,4,0.26666666666666666
I-35,Sedgwick,KS,37.611000875,-97.304222,32,12,3,0.375
I-95,Aroostook,ME,46.08465847619048,-68.14404071428572,50,6,2,0.12
I-94,Todd,MN,45.7999808572344,-95.09748208636817,390,222,109,0.5692307692307692
I-84,Ada,ID,43.57631044608085,-116.31701891018176,2096,720,351,0.3435114503816794
I-90,Cayuga,NY,43.050613641031475,-76.59365743955196,1369,498,185,0.36376917457998537
CA-99,Tehama,CA,39.930135392857146,-122.03116764285713,56,26,13,0.4642857142857143
I-84,Canyon,ID,43.63213996002644,-116.59319782195085,1914,840,391,0.438871473354232
I-80,Ottawa,OH,41.46838313333334,-83.30970066666669,50,16,5,0.32
I-64,Greenbrier,WV,37.82282518034972,-80.43625025123677,272,108,44,0.39705882352941174
I-10,St. James,LA,30.124104999999997,-90.6851764137931,106,26,8,0.24528301886792453
I-40,Humphreys,TN,35.877707362609065,-87.8205782157575,466,174,69,0.37339055793991416
I-90,La Crosse,WI,43.87128856259501,-91.20126051536694,222,58,16,0.26126126126126126
I-10,Washington,FL,30.753192986184875,-85.663783932056,212,68,30,0.32075471698113206
I-15,Lewis and Clark,MT,46.87479601913518,-112.06017247616872,1024,492,239,0.48046875
I-94,Jackson,WI,44.33702425688402,-90.8966793728128,412,136,36,0.3300970873786408
I-65,Hendricks,IN,39.922183801467284,-86.33182301031232,50,24,10,0.48
I-35,La Salle,TX,28.363246499322166,-99.26432070390497,256,68,15,0.265625
I-80,Porter,IN,41.57660253658537,-87.06540731707318,144,88,26,0.6111111111111112
I-70,Leavenworth,KS,39.07479359614924,-94.98058122281815,216,98,38,0.4537037037037037
I-35,Butler,KS,37.91785725,-96.79220591666666,48,16,4,0.3333333333333333
I-35,Logan,OK,35.84719050246347,-97.3993777173073,106,10,3,0.09433962264150944
I-40,Beckham,OK,35.30671944444445,-99.62717144444444,42,22,5,0.5238095238095238
I-94,Stark,ND,46.886687346562624,-102.79887763447287,122,60,30,0.4918032786885246
I-64,Cabell,WV,38.415283910788155,-82.30545641241326,1806,692,290,0.3831672203765227
I-10,Reeves,TX,31.04203964222222,-103.85931918777777,68,14,3,0.20588235294117646
I-20,Richland,LA,32.466566048881,-91.78754439254028,74,22,10,0.2972972972972973
I-64,Posey,IN,38.19930543119049,-87.87783285170156,106,68,20,0.6415094339622641
I-94,Trempealeau,WI,44.57837565145369,-91.20317357597975,102,22,5,0.21568627450980393
I-90,Kootenai,ID,47.65480531901916,-116.7100593677897,674,276,105,0.4094955489614243
I-64,Fluvanna,VA,37.99636375129466,-78.30973526315917,140,54,21,0.38571428571428573
I-64,Bath,KY,38.13506463636364,-83.733016,40,22,6,0.55
I-40,Pender,NC,34.51309380860735,-77.89641212577612,455,124,46,0.2725274725274725
I-84,Morrow,OR,45.820034207182715,-119.56324906086506,542,242,114,0.44649446494464945
I-84,Elmore,ID,43.049870755381846,-115.5019577591843,752,440,190,0.5851063829787234
I-90,Martin,MN,43.67179019941892,-94.54646399090981,1024,562,271,0.548828125
I-65,Warren,KY,36.94949149883759,-86.38959492082671,66,24,6,0.36363636363636365
I-94,Custer,MT,46.41811020789221,-105.84265739429874,270,94,45,0.34814814814814815
I-65,Hart,KY,37.30675219109963,-85.90793893679663,150,26,7,0.17333333333333334
I-40,Potter,TX,35.19220096714286,-101.81101167952382,86,32,5,0.37209302325581395
I-64,Perry,IN,38.224860781380556,-86.65879145488542,154,30,8,0.19480519480519481
I-40,Johnson,AR,35.43465752206814,-93.47726546058118,470,162,68,0.3446808510638298
I-70,Sherman,KS,39.3294113,-101.95674540000002,36,16,4,0.4444444444444444
I-20,Newton,MS,32.34107991205167,-89.09600326205519,110,40,13,0.36363636363636365
I-35,Garvin,OK,34.707242055555554,-97.25168833333333,86,18,4,0.20930232558139536
I-90,Monroe,NY,43.04106903706057,-77.6789047083434,1172,586,259,0.5
I-64,Montgomery,KY,38.0770564193713,-83.957974814604,96,16,6,0.16666666666666666
I-40,Okfuskee,OK,35.414015125000006,-96.276937625,28,16,5,0.5714285714285714
I-64,Kanawha,WV,38.33284301980433,-81.65413206200869,3110,986,424,0.3170418006430868
I-70,Ellis,KS,38.887477600000004,-99.2869136,20,12,2,0.6
I-90,Yellowstone,MT,45.75244245519051,-108.48571308622866,2192,948,465,0.4324817518248175
I-15,Clark,ID,44.41409136548076,-112.2375591081492,236,108,39,0.4576271186440678
I-80,Carbon,WY,41.70552033774659,-106.63667019165598,1426,574,231,0.40252454417952316
I-80,Lincoln,NE,41.04868590124047,-100.56313573935245,298,98,27,0.3288590604026846
I-90,Gallatin,MT,45.70553174209234,-111.02151681500769,4264,2016,990,0.4727954971857411
I-35,Payne,OK,36.0595926,-97.34649300000001,16,8,2,0.5
I-80,LaPorte,IN,41.62540588461539,-86.8153377596154,352,190,63,0.5397727272727273
I-40,Oldham,TX,35.22677812210526,-102.3463968031579,52,48,18,0.9230769230769231
I-90,Dane,WI,43.07356494680862,-89.27272310641052,20,6,2,0.3
I-35,Murray,OK,34.453551454545455,-97.14202872727273,42,10,4,0.23809523809523808
I-40,Decatur,TN,35.83460952896347,-88.10293433529596,40,14,4,0.35
I-80,Churchill,NV,39.840866734431344,-118.9319026339715,196,116,45,0.5918367346938775
I-90,Stillwater,MT,45.64647732840722,-109.21628956823567,1486,796,380,0.5356662180349933
I-40,Monroe,AR,34.89864642526851,-91.22277333851893,366,94,34,0.2568306010928962
I-64,Scott,KY,38.157808777777774,-84.61231233333334,46,18,3,0.391304347826087
I-64,Dubois,IN,38.20625586821254,-86.84164875813424,78,16,5,0.20512820512820512
I-84,Windham,CT,41.95404925,-72.19985274999999,16,6,2,0.375
I-35,DeKalb,MO,39.75482766666667,-94.21956266666666,10,0,0,0.0
I-64,Spencer,IN,38.19845705778344,-86.9302391840597,80,22,5,0.275
I-40,Prairie,AR,34.83181454497485,-91.49856576138745,772,314,117,0.4067357512953368
I-20,DeKalb,GA,33.7094557755102,-84.19248730612246,284,122,43,0.4295774647887324
I-94,Stutsman,ND,46.886276895577595,-98.9424963546001,226,118,58,0.5221238938053098
I-80,Uinta,WY,41.32545826122482,-110.57193176850853,960,500,194,0.5208333333333334
I-40,Santa Fe,NM,35.06200378571429,-106.1867607857143,44,6,2,0.13636363636363635
I-84,Payette,ID,43.883563795489465,-116.80658702857912,286,178,67,0.6223776223776224
I-65,Simpson,KY,36.7004984234809,-86.53247843626606,34,14,6,0.4117647058823529
I-70,Russell,KS,38.85703,-98.66773066666667,14,12,2,0.8571428571428571
I-64,Nelson,VA,38.03710892248995,-78.84140804959242,186,36,15,0.1935483870967742
I-80,Sussex,NJ,40.91597407692307,-74.76812238461538,36,20,6,0.5555555555555556
I-10,Sutton,TX,30.584936111111112,-100.67301333333334,38,0,0,0.0
I-94,Racine,WI,42.77594688575938,-87.95314851404547,282,104,26,0.36879432624113473
I-64,Crawford,IN,38.24225176438514,-86.42223469576321,162,34,13,0.20987654320987653
I-90,Sheridan,WY,44.692056586449624,-106.91387939587216,122,54,19,0.4426229508196721
I-75,Mackinac,MI,45.88372573674893,-84.72023673420355,50,0,0,0.0
I-64,Wayne,WV,38.39269732753511,-82.5447592980308,118,56,25,0.4745762711864407
I-35,Chase,KS,38.19254675,-96.45854775,16,10,2,0.625
I-80,Laramie,WY,41.12539171436567,-104.78354818149695,768,356,98,0.4635416666666667
I-70,Trego,KS,39.008972166666666,-99.91972116666666,30,16,2,0.5333333333333333
I-35,Kay,OK,36.85111491666667,-97.34648975,68,34,6,0.5
I-40,Seminole,OK,35.38424017848551,-96.59557750119819,48,6,3,0.125
I-20,McDuffie,GA,33.5007815,-82.5830775,6,6,2,1.0
I-15,Jefferson,ID,43.85345351266037,-112.19123629046395,38,10,4,0.2631578947368421
I-64,Rowan,KY,38.1912358125,-83.5266315625,54,12,2,0.2222222222222222
I-70,Geary,KS,39.04314959179379,-96.73100293503627,22,8,4,0.36363636363636365
I-90,Lincoln,WA,47.33040164384871,-117.94261206484866,76,30,7,0.39473684210526316
I-35,Lyon,KS,38.41070744444445,-96.22395466666666,32,2,1,0.0625
I-10,Crockett,TX,30.7030395,-101.2173755,10,0,0,0.0
I-35,Cooke,TX,33.567082666666664,-97.15598466666667,24,8,2,0.3333333333333333
I-90,Big Horn,MT,45.432587143560376,-107.54109871112539,1250,530,252,0.424
I-35,Noble,OK,36.49519425,-97.3374,24,24,4,1.0
I-15,Bannock,ID,42.81118863861011,-112.35183696330759,518,178,76,0.3436293436293436
I-95,Chatham,GA,32.106494604651154,-81.2371374767442,312,88,22,0.28205128205128205
I-10,Do�a Ana,NM,32.276125666666665,-106.78703216666666,22,4,2,0.18181818181818182
I-80,Madison,IA,41.496477199999994,-94.22760930000001,60,26,9,0.43333333333333335
US-101,Grays Harbor,WA,46.971182406666664,-123.80653312,6,0,0,0.0
I-90,Campbell,WY,44.24809188721591,-105.67953330580585,58,40,14,0.6896551724137931
I-40,Carroll,TN,35.81875498870588,-88.2388077980797,44,12,4,0.2727272727272727
I-40,McIntosh,OK,35.45925675000001,-95.55733025,10,0,0,0.0
I-64,Gibson,IN,38.16829637490643,-87.51454380769057,42,12,3,0.2857142857142857
I-90,Porter,IN,41.574975333333335,-87.09066116666668,56,28,5,0.5
I-70,Carroll,MD,39.359720411000445,-77.16228852200075,78,8,2,0.10256410256410256
I-90,Sweet Grass,MT,45.76658767967114,-109.91869913357388,708,294,144,0.4152542372881356
I-94,Kidder,ND,46.874922699302246,-99.6778116537903,218,106,53,0.48623853211009177
I-15,Cascade,MT,47.34441293555755,-111.64643853690839,576,276,138,0.4791666666666667
I-64,Boyd,KY,38.378294454545454,-82.62103827272728,32,8,4,0.25
US-101,Del Norte,CA,41.68984718476996,-124.11472654183734,38,12,6,0.3157894736842105
I-90,Johnson,WY,44.34539390263983,-106.45991152347264,88,46,17,0.5227272727272727
I-80,Sierra,CA,39.45731801896106,-120.00715356053854,84,14,7,0.16666666666666666
I-90,Powell,MT,46.49954800838491,-112.82215895820345,758,528,260,0.6965699208443272
I-94,Rosebud,MT,46.2646844322902,-106.56504597139073,372,104,49,0.27956989247311825
I-94,Yellowstone,MT,45.96873322186813,-108.02817864215329,506,268,131,0.5296442687747036
I-90,Mineral,MT,47.25222842358633,-115.1131011978691,2728,1486,696,0.5447214076246334
I-35,Atascosa,TX,29.221271999999995,-98.795303,4,4,1,1.0
I-90,Jefferson,MT,45.90006183039626,-112.07441127070864,1502,752,370,0.5006657789613849
I-80,Butler,PA,41.170780814402946,-79.71133470643153,32,18,9,0.5625
I-75,Monroe,TN,35.61587455511718,-84.49857466015276,88,34,12,0.38636363636363635
I-94,Sauk,WI,43.577194500000004,-89.76594579999998,36,6,2,0.16666666666666666
I-94,Juneau,WI,43.77720204545455,-90.01011186363635,76,34,8,0.4473684210526316
I-15,Jefferson,MT,46.33230991857255,-112.12478767530726,884,430,211,0.48642533936651583
I-65,Edmonson,KY,37.069461,-86.09147800000002,2,0,0,0.0
I-15,Bonneville,ID,43.48131224897713,-112.08471901812918,114,20,10,0.17543859649122806
I-90,Pennington,SD,44.07082038525059,-102.59054615679504,20,0,0,0.0
I-90,Minnehaha,SD,43.60856777777778,-96.7115861111111,32,8,4,0.25
I-15,Toole,MT,48.722767518446645,-111.90753934032428,142,48,22,0.3380281690140845
I-40,Washita,OK,35.42437,-99.27215,8,8,1,1.0
I-15,Beaverhead,MT,44.9404383140636,-112.65653543837931,344,168,82,0.4883720930232558
I-90,Missoula,MT,46.89138502152769,-114.00204619430315,2270,1224,593,0.5392070484581498
I-95,Effingham,GA,32.23482575,-81.152252125,38,20,3,0.5263157894736842
I-15,Bingham,ID,43.21535270271894,-112.32702226208829,354,138,57,0.3898305084745763
I-94,Wibaux,MT,46.98309861644392,-104.18345787320432,56,20,10,0.35714285714285715
I-15,Silver Bow,MT,45.92864791654183,-112.59547828361603,548,296,143,0.5401459854014599
I-90,Aurora,SD,43.727889600306185,-98.75517731128028,4,0,0,0.0
I-90,LaGrange,IN,41.75129416666667,-85.43730966666665,36,16,2,0.4444444444444444
I-84,Jerome,ID,42.61457762453924,-114.27564174230837,540,188,85,0.34814814814814815
I-90,Jackson,SD,43.84707,-101.7952495,10,2,1,0.2
I-64,Summers,WV,37.795723873869754,-80.85454831127356,176,24,10,0.13636363636363635
I-15,Oneida,ID,42.256096892436595,-112.2216291387672,146,100,44,0.684931506849315
I-90,LaPorte,IN,41.65336053846154,-86.7537026923077,78,20,3,0.2564102564102564
I-64,Vanderburgh,IN,38.16659274580339,-87.61872237409288,42,26,10,0.6190476190476191
I-70,Wabaunsee,KS,39.06448975204091,-96.27604348664856,50,10,2,0.2
I-35,Clinton,MO,39.54021878074764,-94.28348991265098,42,4,1,0.09523809523809523
I-15,Teton,MT,47.84465485185184,-111.70413185185186,60,30,15,0.5
I-95,Emporia (City),VA,36.69778831201373,-77.55179356604805,50,4,2,0.08
I-84,Cassia,ID,42.361026025276786,-113.25305409180115,232,120,54,0.5172413793103449
I-90,Granite,MT,46.64935591669631,-113.11621319733315,198,126,63,0.6363636363636364
I-94,Burleigh,ND,46.83614463959792,-100.57901013062293,198,82,41,0.41414141414141414
I-94,Prairie,MT,46.81465226049538,-105.20342109809457,106,44,21,0.41509433962264153
I-94,Morton,ND,46.85465257506194,-101.28026572645605,410,176,88,0.4292682926829268
I-90,Deer Lodge,MT,46.14670479934334,-112.78445493092471,338,194,94,0.5739644970414202
I-70,Saline,KS,38.8759432850115,-97.70672124128924,38,20,7,0.5263157894736842
I-84,Gooding,ID,42.875518040231626,-114.88758437669878,142,72,24,0.5070422535211268
I-90,Broadwater,MT,45.916956133052885,-111.59234991504235,112,48,21,0.42857142857142855
I-90,Silver Bow,MT,45.97818663170999,-112.56173601926481,650,292,143,0.4492307692307692
I-94,Barnes,ND,46.90959431372266,-98.0798276023898,374,240,120,0.6417112299465241
I-35,Franklin,KS,38.660258662366566,-95.15725073676384,18,8,4,0.4444444444444444
I-94,Treasure,MT,46.21012579473885,-107.24919924197775,290,96,48,0.3310344827586207
I-75,Emmet,MI,45.784345367389584,-84.73262145803479,24,0,0,0.0
I-84,Oneida,ID,42.1447809881004,-112.97835114393472,20,10,5,0.5
I-84,Hampden,MA,42.030702999999995,-72.13603800000003,6,4,2,0.6666666666666666
I-15,Pondera,MT,48.19212782509054,-111.911435966967,72,40,19,0.5555555555555556
I-94,Wilkin,MN,46.54153184175153,-96.3090028351261,26,14,7,0.5384615384615384
I-20,Walton,GA,33.60903086687468,-83.69671926843692,6,4,2,0.6666666666666666
I-75,Crawford,GA,32.693652,-83.73774166666665,6,0,0,0.0
I-90,Park,MT,45.6723209882907,-110.58049367364272,2278,1328,640,0.5829675153643546
I-35,Frio,TX,28.82195944444445,-99.12401,24,2,1,0.08333333333333333
I-94,Dawson,MT,47.03374674659525,-104.73061408817837,310,130,65,0.41935483870967744
I-94,Cass,ND,46.86221327961026,-96.99303314408279,782,298,146,0.38107416879795397
I-90,Crook,WY,44.389479591499914,-104.4881273419031,52,16,7,0.3076923076923077
I-15,Madison,MT,45.5684997767933,-112.68848753045563,14,8,4,0.5714285714285714
I-64,Charlottesville,VA,38.012717499999994,-78.470965,4,0,0,0.0
I-64,Charlottesville (City),VA,38.012786,-78.471135,2,0,0,0.0
I-35,Miami,KS,38.730864714285715,-95.0280352857143,28,0,0,0.0
I-75,Desoto,FL,27.035204,-82.057509,4,0,0,0.0
I-94,Billings,ND,46.91256996419174,-103.46142364011256,44,24,12,0.5454545454545454
I-35,Dekalb,MO,39.761438999999996,-94.21769474999999,8,6,3,0.75
I-70,Baltimore (City),MD,39.301669832055644,-76.7096110695728,18,6,3,0.3333333333333333
I-80,Storey,NV,39.617942,-119.293543,2,2,1,1.0
I-40,Donley,TX,35.182216333333336,-100.94946800000001,12,0,0,0.0
I-95,Richmond (City),VA,37.53705382329208,-77.42884039841924,12,4,2,0.3333333333333333
I-10,Nassau,FL,30.281886333333333,-82.047455,12,10,2,0.8333333333333334
I-84,Minidoka,ID,42.57021663199089,-113.80543164672996,72,18,9,0.25
I-90,Meade,SD,44.199132,-103.34974500000001,4,0,0,0.0
I-64,Covington (City),VA,37.7745473383056,-79.98363375625615,10,0,0,0.0
I-94,Golden Valley,ND,46.94339759985584,-103.80531944118722,26,20,10,0.7692307692307693
I-95,South Central Connecticut,CT,41.26489305274481,-72.98351882163931,20,12,6,0.6
I-90,Ottawa,OH,41.461522,-83.290157,2,0,0,0.0
I-35,Caldwell,MO,39.788964,-94.205314,2,0,0,0.0
I-90,Brule,SD,43.737995272189664,-98.90302522293183,36,0,0,0.0
I-90,McCook,SD,43.66605533333333,-97.34903733333334,10,4,1,0.4
I-35,Coffey,KS,38.42667663571539,-95.75078630096904,14,2,1,0.14285714285714285
I-70,Riley,KS,39.068623,-96.490124,2,0,0,0.0
I-75,DeSoto,FL,27.034171,-82.057518,2,2,1,1.0
I-70,Logan,KS,39.13114,-100.81841,8,8,1,1.0
I-40,Okmulgee,OK,35.431975,-95.97123500000001,4,0,0,0.0
I-95,Waldo,ME,44.687227,-69.47355675,10,4,2,0.4
I-90,Hanson,SD,43.69483,-97.95223,8,0,0,0.0
I-90,Jones,SD,43.88756,-100.88398,2,0,0,0.0
I-10,Gillespie,TX,30.135275,-99.229895,2,0,0,0.0
